title	category	speaker	date	url	times
水稻增产与稻田温室气体减排的协同理论与技术途径	含弘讲坛	江瑜博士	2019-03-21	/seeyon/xndxNewsData.do?method=userView&id=eWZrNmtPaE1EUDQwT2MzSk5xVXlkUlR0bTZVUXZ2TSs=	619
西南大学第五届含弘青年学者论坛材料与能源学院分论坛	含弘讲坛	张漩  鲁汶大学  博士后	2019-03-25	/seeyon/xndxNewsData.do?method=userView&id=dWJWYi8zbFg4SjhrVWtDOTN2VlgrSG5CZG9KR2pDVG8=	999
西南大学第五届含弘青年学者论坛数学与统计学院分论坛	含弘讲坛	张建军	2019-03-25	/seeyon/xndxNewsData.do?method=userView&id=ZDMzUVg0RWFIdmhTTm9JeElBcVlWZ0QvTzk2a1IwY3M=	657
海底微生物驱动的碳循环作用研究	含弘讲坛	王风平教授	2019-03-26	/seeyon/xndxNewsData.do?method=userView&id=V0h4b2hzU2k2anQxMmlUd3JxcEV6U015WGxSUnc0VWo=	825
纤维素酶在木质纤维素生物质转化应用进展	含弘讲坛	李 勉  博士	2019-03-12	/seeyon/xndxNewsData.do?method=userView&id=YTNDV1dkWUF0azl2NENpS0FhUHRwb3RBbU9nb1NXRzM=	760
西南大学第五届含弘青年学者论坛化学化工学院分论坛	含弘讲坛	杨胜  德国德累斯顿工业大学  博士后	2019-03-20	/seeyon/xndxNewsData.do?method=userView&id=dlRDRDhBcGVqWUFsc2JmU3RGRytRQmgzOHRrN3E0S28=	712
西南大学第五届青年学者含弘科技论坛心理学部分论坛	含弘讲坛	陈冲	2019-03-22	/seeyon/xndxNewsData.do?method=userView&id=dG56YlFHc0VYV2wzdk1VS2I2Vk9HREhOQUw1K0JUcjY=	609
有机电子学：从磁场效应到轨道电子学的自发和相干光电过程	含弘讲坛	胡斌 教授	2019-03-15	/seeyon/xndxNewsData.do?method=userView&id=aGtxV1FaUlZrY1RERVNBY0NCYXBadVFWNU9CYmR5dlY=	732
探秘北非花园——摩洛哥	含弘讲坛	孙树忠教授	2019-03-22	/seeyon/xndxNewsData.do?method=userView&id=SUc2ajlWRndBYm0zcEVxaVUwSU9LTDlYV0daVStZaUQ=	1973
鲁迅“五四”与《呐喊》导读	雨僧讲坛	张武军教授	2019-03-19	/seeyon/xndxNewsData.do?method=userView&id=Y0dqOThCL1RwK3dLZEF4SVZJSXFqd1VNNzhwZnN4WWw=	647
国家自然基金申报辅导系列培训第十场生命科学领域	含弘讲坛	翁旭初 教授	2019-02-27	/seeyon/xndxNewsData.do?method=userView&id=dDZjcFJlSElLaE5kanVQQll6Mm5NV3h0bUNuQXl6OUg=	1012
情感教学理论的创立与实践：一项促进学生情知和谐发展的心理学跨学科研究	含弘讲坛	上海师范大学卢家楣教授	2019-02-27	/seeyon/xndxNewsData.do?method=userView&id=RjZ2N253ZVVJZ2w1TUhsUlg0WTc0aWJSek9ncW1od1g=	1555
CCF走进西南大学	含弘讲坛	金海	2019-03-26	/seeyon/xndxNewsData.do?method=userView&id=c3ppeVRHeVBHeUxkdG13N1F5M1BNbEY4ZzFoa2JKU00=	1556
科协学术讲堂	含弘讲坛	杨毅教授（四川大学）	2019-03-26	/seeyon/xndxNewsData.do?method=userView&id=ejJaVWNkY0ZRSHQvMk1MWWV4UjdlN3l6YkpaODNUNkw=	742
通过升级的偶联反应合成联芳基类化合物	含弘讲坛	施章杰 教授	2019-03-19	/seeyon/xndxNewsData.do?method=userView&id=c1FhVXJkV0lyM2tKQWp1UEtyOG93Q2trVmJ2bmtTVSs=	438
纳米合成前沿	含弘讲坛	陈虹宇 教授	2019-01-08	/seeyon/xndxNewsData.do?method=userView&id=WTE4elpPcVk2OW11T3dNbGZlalJPZEdCNE9aaUtLVXk=	2201
贫困治理的政策演变与内在逻辑	含弘讲坛	武汉大学 向德平 教授	2019-01-02	/seeyon/xndxNewsData.do?method=userView&id=eHZjQnZOUitHaTZ2eDZrbFJIVndheFNDc0lBVzBWaVI=	2048
计算系统医学：从（Epi）遗传学到单细胞测序数据分析	含弘讲坛	周小波 教授，美国维克森林大学终身正教授，计算系统医学中心主任	2018-12-27	/seeyon/xndxNewsData.do?method=userView&id=OE5VVEJPSVM3cDlrTGh6UkROSmxqaWNFZ1FYV05rWnE=	1915
国家自然基金申报辅导系列培训第八场信息科学领域	含弘讲坛	汤庸  教授	2018-12-27	/seeyon/xndxNewsData.do?method=userView&id=SUl2NVJyZHFWdFFGSmU5b2crWkJKV0grby9hbFprVmk=	2300
处在变革中的医用金属材料	含弘讲坛	郑玉峰 教授（北京大学）	2019-01-04	/seeyon/xndxNewsData.do?method=userView&id=YU5XRkp6QThkdy9WT0ZLLzcwL0JxRjAxVXc0OHJURnM=	2257
国家自然基金申报辅导系列培训第九场数理科学领域	含弘讲坛	杨健夫 教授	2019-01-04	/seeyon/xndxNewsData.do?method=userView&id=WFRqaU9mSTF0TXorRjZDcjFMTXoyTktUdzcrZTl3clQ=	2107
区块链驱动的服务计算新理念	含弘讲坛	天津大学 冯志勇 教授	2019-01-16	/seeyon/xndxNewsData.do?method=userView&id=N1l6bzhXQUZYaGdkWUpQTnJmV00wWXZzTXNzc3QrQVc=	2509
G蛋白偶联受体的分子模拟及药物设计	含弘讲坛	欧阳勤	2018-12-27	/seeyon/xndxNewsData.do?method=userView&id=RHEyZ0ROa25YY3NsODVDTFJSYkFqZ0ltSitsU2lrbUo=	2592
中共制度史研究的回顾与思考	光大讲坛	何志明  四川大学马克思主义学院 副研究员	2018-12-21	/seeyon/xndxNewsData.do?method=userView&id=OEZ6cjg1czk0YzJTQ3RveHhIOThwNFRvN1ZFTVViMEY=	1355
文献所学行堂名家讲座	学行讲坛	戴红亮 教授	2018-12-20	/seeyon/xndxNewsData.do?method=userView&id=TTVmdWVvZkM4ODlMMTNsMGRXM3VxSkJFZVQzTys3YVQ=	1682
马克思社会理论研究	光大讲坛	邹诗鹏 教授	2018-12-17	/seeyon/xndxNewsData.do?method=userView&id=aU5IYXFrZG03RklUSlh1SnJJdUxSZGp3RGNsZFVvVVk=	1299
当人工智能遇见博弈论	含弘讲坛	安波副教授 新加坡南洋理工大学计算机科学与工程学院	2018-12-11	/seeyon/xndxNewsData.do?method=userView&id=R24rWXRaaWJ0OEhKcHJBMzlWU1VsM3ZJemVZWmUrYm0=	1392
国家自然基金申报辅导系列培训第七场生命科学领域	含弘讲坛	李来庚 研究员	2018-12-25	/seeyon/xndxNewsData.do?method=userView&id=SVVsaGx6ZG5QS3BFbWhlOXV6RGxWeHMzd0xxU3dYbVg=	1833
科协学术讲座	含弘讲坛	柳林 （华中科技大学 二级教授）	2018-12-27	/seeyon/xndxNewsData.do?method=userView&id=ckh1RklyUTZXUWZMeHJVZmh3eEU1K0FXak9Wb3NyQWI=	1653
激素等新兴污染物的土壤行为机理	含弘讲坛	Rao Y. Surampalli	2018-12-14	/seeyon/xndxNewsData.do?method=userView&id=N1RLN01KMGI3ZC9aQkxMdGJGTE9NU2tJblNSeUdhUTY=	1424
凤鸟和鸣——动物背后的文化符号	学行讲坛	历史文化学院/民族学院 2016级历史学专业张少博、陕晓菲、刘茗天、	2018-12-14	/seeyon/xndxNewsData.do?method=userView&id=YzdTcUs4UGlKMlpXYmZ1T01KVCszbENDWkQxaWZDVS8=	1680
为生活而艺术与审美人生	雨僧讲坛	胡泊 教授	2018-12-24	/seeyon/xndxNewsData.do?method=userView&id=UXBTT285c3dabHBTMEkyRG1JcE5UZzBwNWxBMlJzT2Q=	1891
中美贸易战的影响及应对策略	雨僧讲坛	陈跃教授	2018-12-11	/seeyon/xndxNewsData.do?method=userView&id=OUVTcGd5U2VVbGQrVTlaaGg4Qi90c2orcFlhcHBZOG8=	1257
昆虫基因组学以及昆虫化学生态学的基础研究系列学术报告会	含弘讲坛	李飞	2018-12-17	/seeyon/xndxNewsData.do?method=userView&id=U29XMDB1bUs1K05sTmJDOWxSdjlXS2ZaV0Y0eXI2VDY=	1333
对话经典：文学与人生的双重融合	雨僧讲坛	刘勇教授	2018-12-18	/seeyon/xndxNewsData.do?method=userView&id=cXlIVVBWYWlTNElTSDNNd0FqYmJGOC9Sbys1RkhmSzY=	1765
西南大学第十届哲学月系列活动闭幕式	含弘讲坛	罗传芳（中国社会科学院哲学所研究员、《哲学研究》资深编审，中国社会	2018-12-13	/seeyon/xndxNewsData.do?method=userView&id=RmdtcFFjbTBVSnVaR0VOMllkOFdzbkZTUHYyU2YvdnE=	1370
西南大学第四届青年学者含弘科技论坛物理科学与技术学院分论坛	含弘讲坛	加州大学圣地亚哥分校 李昂博士	2018-12-18	/seeyon/xndxNewsData.do?method=userView&id=aFNHZllDZUpodzZCeWdnTmkzbVpBL0NTSkg5MVVwdnc=	1748
西南大学药学院一流本科教育学术报告会	含弘讲坛	中国药科大学副校长 姚文兵 教授	2018-12-13	/seeyon/xndxNewsData.do?method=userView&id=M1pmUlBIR0tycml5WE5SVXF1ZVNENjRuQmFjb3d6NjE=	1877
西南大学第四届青年学者含弘科技论坛计算机与信息科学学院分论坛	含弘讲坛	杜占玮	2018-12-21	/seeyon/xndxNewsData.do?method=userView&id=Y2EyRkw1WUliQVprYUtRNVdualIyNEoyMXRnMFMxaXc=	1558
林木-微生物在个体、种群和群落水平上的互作	含弘讲坛	袁志林 研究员	2019-01-14	/seeyon/xndxNewsData.do?method=userView&id=cmYvUEhITzJyckovUW4xK3Q3dHJKdmprZjkvY2N2U2E=	1998
国家自然基金申报辅导系列培训第七场生命科学领域	含弘讲坛	李来庚  研究员	2018-12-27	/seeyon/xndxNewsData.do?method=userView&id=RWJBZmtoREtreWtwM003Y0VSdmxiQzRMVy96ZGhzRXk=	1862
哪一个哈姆雷特--回到“以意逆志”上来	雨僧讲坛	高建平 研究员	2018-12-24	/seeyon/xndxNewsData.do?method=userView&id=L2NCVVdIZFpTL3JZU0NVaU5PeFJDZ25iSFd3eERjYkw=	1996
汉代即位礼仪､郊祀亲祭与"天子之玺"	雨僧讲坛	阿部幸信 教授	2018-12-20	/seeyon/xndxNewsData.do?method=userView&id=NWNURzQ4QVdzNm9Lc2tWSUplVjh6U2xzTnYwWHh1OW8=	1868
DNA：从技术、科学到艺术	含弘讲坛	罗丹 教授 （美国康奈尔大学）	2018-12-14	/seeyon/xndxNewsData.do?method=userView&id=MjAwTHdZN1gwdVhZdVRpRTNNblhQR2ZtS3ROMlROcUg=	1542
仿生电纺纳米纤维制备与应用	含弘讲坛	康卫民 教授	2018-12-13	/seeyon/xndxNewsData.do?method=userView&id=T2szK1NrcEhmb3NqNVZ3QjFaR0VkZjdJZXYzTjlLdVk=	1468
现象学与儒家心性哲学 	含弘讲坛	单正齐（西南大学哲学系教授）	2018-12-04	/seeyon/xndxNewsData.do?method=userView&id=VzhYU29MdXRsSm93aVI2bGk3dUJqa0F0Q2NyRUxuZjQ=	867
轻质镁合金的变形与疲劳	含弘讲坛	陈道伦 博士、加拿大工程院院士、瑞尔森大学首席教授、西南大学海外名师	2018-12-11	/seeyon/xndxNewsData.do?method=userView&id=TjZCZVJ1b0pJUHRPYk5BMnlIcHNiWDZ1dGlzTzl3bnU=	585
高架桥下——城市现代化背景下的“失落空间”研究	学行讲坛	地理科学学院2017级地理科学（师范）专业杨远荣、伍仁彩、刘机灵、陈静	2018-11-30	/seeyon/xndxNewsData.do?method=userView&id=WEsxNkFlcE1pdis2WlNuYmM1a0hLS29vM2FscmxJK3I=	661
中药、天然药物研究的选题立项及国家自然基金申请书的撰写	含弘讲坛	屠鹏飞  教授	2018-11-30	/seeyon/xndxNewsData.do?method=userView&id=NGRiVmF3WlhLU0xvZHo4eEk4MmVWeEJUMkQyMUhMbnE=	757
国家自然基金申报辅导系列培训第六场管理科学领域	含弘讲坛	于立教授	2018-12-05	/seeyon/xndxNewsData.do?method=userView&id=eGZ0WUFtNlNWaTVEdGpqa01VVHg0bFRxMXJwRGNPeno=	810
虚拟现实体感交互与虚拟实验环境	含弘讲坛	潘志庚  教授	2018-12-05	/seeyon/xndxNewsData.do?method=userView&id=V2tnOGRwYzFGVFREdUxZMklGRVNDRis1ZWpNK1Btalg=	852
利用分层核——壳混合结构打破固有电能存储材料的限制	含弘讲坛	李钧教授，美国堪萨斯州立大学 (Kansas State University)	2018-12-10	/seeyon/xndxNewsData.do?method=userView&id=RFNmVE5sWXJFMXZ0Qm9XL1J3ZVFYOEJWUWlWWFNuNzA=	675
晚清与五四：从改良文言到改良白话	雨僧讲坛	关爱和教授	2018-11-30	/seeyon/xndxNewsData.do?method=userView&id=QkVRSDRsazlacW1iemxrNDdkWmdGS2dHQjVFb2tac0M=	746
“一带一路”倡议与中国价值观国际传播一一兼谈学术研究	光大讲坛	项久雨  教授	2018-12-04	/seeyon/xndxNewsData.do?method=userView&id=d090YUJ2TlJaRFAwZXcwendpK3R6M0N1QytRcS9PSW4=	690
西南大学第四届青年学者含弘科技论坛生物技术学院分论坛	含弘讲坛	曹萍麟	2018-12-05	/seeyon/xndxNewsData.do?method=userView&id=Um94TVJIa0VpS01WNTZ3TDJNblA3dnFLT2syVmdTNFQ=	1454
道家哲学辩误七题	含弘讲坛	杨子路（西南大学哲学系副教授）	2018-11-29	/seeyon/xndxNewsData.do?method=userView&id=dWNIdFY2eDljVzNaQjBxTjhNN2NLWEN1QytRcS9PSW4=	754
观•看——造型艺术漫谈	雨僧讲坛	阴佳 教授	2018-12-03	/seeyon/xndxNewsData.do?method=userView&id=dGFtMUdSUTA3MXdyT0prWGdiYzBscy9SY0dmL0dPdGY=	397
西路军征战历程的寻访与启示	雨僧讲坛	刘增宪 副教授	2018-11-28	/seeyon/xndxNewsData.do?method=userView&id=VS9WOXp5RFRPTTE3eHF1bnRRa2pMSjZIQS9iRWZETlY=	399
国家外国专家局国际学术大师校园行项目	含弘讲坛	Efim Zelmanov教授	2018-12-06	/seeyon/xndxNewsData.do?method=userView&id=WVVvM0hPT1ZZYWNMeG5CQUpYeUJnV3NWeUx4SHNrNEI=	1194
针对动态社会关系网络融合的结构化研究	含弘讲坛	刘佳谋，新西兰奥克兰大学计算机系讲师	2018-11-26	/seeyon/xndxNewsData.do?method=userView&id=YWh1MVU2YTVqVTVEb2JkWEVzVVRITGx2eTdOc1czeFg=	784
丝蛋白流变特性的解析	含弘讲坛	Chris Holland 博士，英国谢菲尔德大学	2018-12-06	/seeyon/xndxNewsData.do?method=userView&id=TG1sNjRGNkIyS1k0SmhNQUxXTG5SdUl2QU9rclN4OFM=	774
国家自然基金申报辅导系列培训第五场数理科学领域	含弘讲坛	朱涛 教授	2018-12-04	/seeyon/xndxNewsData.do?method=userView&id=WGM4UE5SbWxISisxM3dsVEFhK2tVR2xFc3NrTjJxVHg=	1054
漫威十年：从漫画到电影	光大讲坛	宁蔚然	2018-11-22	/seeyon/xndxNewsData.do?method=userView&id=ZHVPby9DcEp1VHRqaSsvZHNsaUpOKytVMm9YdFlLVEY=	1197
RNA剪接体组装过程中的结构动力学与调节机制	含弘讲坛	包鹏辉  博士，德国马克斯普朗克生物物理化学研究所	2018-12-05	/seeyon/xndxNewsData.do?method=userView&id=UUtHYWs4OGNzdDVnbzcrcUdKZWEvdGp3MGNKV1Z4U0s=	641
人工智能与人类智慧	光大讲坛	徐英瑾（复旦大学教授）	2018-11-21	/seeyon/xndxNewsData.do?method=userView&id=UEV5dUdBeEd6UmtsYnJqaUtMc1ltdlBJZ3FRNWZJYlk=	1300
汉语文献方言学•研究与材料	雨僧讲坛	汪启明教授	2018-11-28	/seeyon/xndxNewsData.do?method=userView&id=OGo3Mk5xb1Q0bmh3ZmUxRnZONnJSZGpjckQ4RlI3RHU=	445
SSCI论文写作：范式与技巧	光大讲坛	西南大学心理学部夏凌翔教授	2018-12-11	/seeyon/xndxNewsData.do?method=userView&id=Rk1vOFEzSWhjbHdvblhKUzBPbXBMK3lWOU9uNkZ3OTg=	992
国家级“三峡库区水环境监测与模拟”国际科技合作基地	含弘讲坛	William D. Taylor 博士	2018-11-26	/seeyon/xndxNewsData.do?method=userView&id=MEZSUlRvaTNPK2g5aUdUNjMySDJpVHB5Tkt2L3VXWnU=	771
三十年来明代诗学文献的整理与研究	光大讲坛	陈广宏 教授	2018-11-26	/seeyon/xndxNewsData.do?method=userView&id=NU91RGRHVEZPWEYycmRjWGZxM0NaVHhRcWJYNVR3cHc=	694
西南大学青年学者含弘科技论坛药学院分论坛	含弘讲坛	许超 University of St Andrews	2018-12-04	/seeyon/xndxNewsData.do?method=userView&id=eUdVQXJJMlRRUndvSU1hTWdqVTNXelFyYzVoR1htMTA=	801
看见•书写的可能	光大讲坛	黄灯（广东金融学院财经与新媒体学院院长）	2018-11-22	/seeyon/xndxNewsData.do?method=userView&id=aFlrT1p0NkZxcFY2K0NIb1hweVh4cmx6SU4zNU10WTg=	1192
第二届“商周青铜器与先秦史研究”青年论坛	含弘讲坛	陈  絜，南开大学历史文化学院教授	2018-11-22	/seeyon/xndxNewsData.do?method=userView&id=WW8zSmEvVVA1K1pVM3RmUEh1K1NBUnc5Zy8rUFBwdzE=	810
科学实验中的生物安全与防护	含弘讲坛	饶贤才教授（陆军军医大学）	2018-11-23	/seeyon/xndxNewsData.do?method=userView&id=WnRDUGd5aDJZcXZneVNMcGV3NVFEbHZ5Q0JzWXBKbUg=	809
西南大学第四届“青年学者含弘科技论坛”地理科学学院分论坛会议议程	含弘讲坛	黄昌   西北大学城市与环境学院副教授	2018-11-29	/seeyon/xndxNewsData.do?method=userView&id=MGlGUlYrRi9XUk5Oa0NTdHl2dUJwQVhyQXpJMjVqYUc=	1059
学习过程中的教育数据动态分析方法	含弘讲坛	Professor Leping Liu	2018-11-20	/seeyon/xndxNewsData.do?method=userView&id=b1FwTHk4YlRSZVlsWW9mVGQ2N1FVZHF4a0lDMjlUUFQ=	301
对文学本质属性的理论思考	雨僧讲坛	丁国旗 教授	2018-11-20	/seeyon/xndxNewsData.do?method=userView&id=MTEzdzhxaWw5c2dzVDQwMGM4bjVXbVNsa1JRaFI5d3c=	445
空间规划与土地整理	含弘讲坛	Mr Jan Van Rheenen 研究员，荷兰土地整治和乡村发展中心	2018-11-16	/seeyon/xndxNewsData.do?method=userView&id=MG5zRlNoZkVUSi8xOHB5elJsRzJySm5HbTdTVVhLV2I=	462
阳光下的阴影——减负路上的影子教育	学行讲坛	教育学部2016级教育学专业周钇汐、石嘉懿、任炀炀	2018-11-20	/seeyon/xndxNewsData.do?method=userView&id=S2dtVjVyWGNXNzNRcjZUYnMwdmJsTVFPZ21jeERVKy8=	382
文献所学行堂名家讲座	雨僧讲坛	来国龙副教授(终身职)	2018-11-14	/seeyon/xndxNewsData.do?method=userView&id=aUk0NFBJem1OR3NIYkVuUGVHOFk0RVNiOGQ1Q3c5K0Y=	411
从传统到智慧：三代图书馆和三代图书馆系统	含弘讲坛	刘炜，上海图书馆副馆长、上海科学技术情报研究所副所长	2018-11-20	/seeyon/xndxNewsData.do?method=userView&id=L1BZdjVUOXRIYW1GNysyWVdoZWk4SGFZTWZxQVhTTTg=	400
医用镁合金及其可吸收植入器械的研发	含弘讲坛	储成林 教授（东南大学）	2018-11-20	/seeyon/xndxNewsData.do?method=userView&id=aktjKzJ0cGpGSDFzUVByNGdUZ04rTy9lY0wva0V4cTg=	469
把想法变成做法——浅谈咨政建议的选题与写作	光大讲坛	徐恭位    重庆市政府研究室决策咨询联络处处长	2018-11-14	/seeyon/xndxNewsData.do?method=userView&id=aHRYNUN6VTEwUjcxbGpXekoyYUhBbzZEWkcxUTV2UWg=	388
梁漱溟与中国乡村建设运动	雨僧讲坛	梁钦宁研究员	2018-11-20	/seeyon/xndxNewsData.do?method=userView&id=cURCVzhsczQvcE1RaEtVQTBWWHFaN2dTSlhYNVpxd3I=	586
日本政治右倾化的历史根源	光大讲坛	张 健中国日本史学会名誉会长，天津社会科学院研究员	2018-11-12	/seeyon/xndxNewsData.do?method=userView&id=NHVWSWgyTEtLSUt4UXBVZGg2NGRCNFdkRDNsdkZJRkc=	590
改革开放四十年来史学研究的回顾与展望	光大讲坛	朱 英 华中师范大学近代史研究所 教授	2018-11-12	/seeyon/xndxNewsData.do?method=userView&id=ZkJOZTJTYkQ3TFVWN0t0U1BzaWNpK3JrdlBKV01tVlU=	549
金庸小说的“中国道路”	光大讲坛	韩云波 教授	2018-11-07	/seeyon/xndxNewsData.do?method=userView&id=bnQwRWpabTVsaFV4aEltOEw2VGJPT3Y5Z3BJVm9xanQ=	604
迈向学术新高地作物种质资源利用创新引智基地（111项目）国际合作学术研讨会	含弘讲坛	Katayoon Dehesh，加州大学河滨分校教授、德国科学院院士	2018-11-09	/seeyon/xndxNewsData.do?method=userView&id=dnFnNHgxYURkeU92MUpjNm1nUHI2cVFzSzZna0dhd3k=	603
影音创制的组织形构与美学创意思维	雨僧讲坛	李天铎	2018-11-20	/seeyon/xndxNewsData.do?method=userView&id=TG40TkdyT3ZWNDdjV3JXZXFIRUxVbXdGTlJJWFlGLzA=	387
生长素与细胞分裂素在维管形成层及次生维管组织模式形成中的作用	含弘讲坛	贺新强 教授	2018-11-20	/seeyon/xndxNewsData.do?method=userView&id=UzhpdVl1NVJUTUU2YlZGQWhzOEx5L0N4djF1RGJveWY=	512
景观方法及乡村生态景观建设	含弘讲坛	宇振荣  教授，中国农业大学	2018-11-16	/seeyon/xndxNewsData.do?method=userView&id=NFV4c1R1eXpXSHJscThNbVo3Ykk4V2NxanVVOTh6cEU=	563
边缘计算环境中的用户最优化分配问题	含弘讲坛	Dr. Qiang He (何强博士), Swinburne University of Technology,	2018-11-20	/seeyon/xndxNewsData.do?method=userView&id=WVpvVkQzeFV6SXFqek1IUWViNDJpMzg4ODhFWUdaU3Q=	289
无机固体化学的发展——56年科研历程              	含弘讲坛	钱逸泰(中国科技大学应化系)	2018-11-08	/seeyon/xndxNewsData.do?method=userView&id=YTgyY0xKMG1PaVc2MS91VmVad2dWOFB2Y2RrRTVYVTQ=	352
国家自然基金申报辅导系列培训专家学术报告	含弘讲坛	余新晓，北京林业大学特聘教授，博士生导师。享受国务院特殊专家津贴、	2018-11-02	/seeyon/xndxNewsData.do?method=userView&id=RUFNd1UvelFyUURDMFU5UWpsdjAvNkpHTUlQcUpsTTc=	1506
纳米材料的可视化分析方法	含弘讲坛	吕 超（北京化工大学 教授）	2018-11-07	/seeyon/xndxNewsData.do?method=userView&id=ZVdseHJ3Z3JoMHBFQy9jK1p1WWVFOE1WNGEvZ29XL0k=	400
汉唐饮食文化	学行讲坛	文学院2016级汉语言文学专业蒋飞燕、蒲东族、许诗宇	2018-11-05	/seeyon/xndxNewsData.do?method=userView&id=L1czWDljWTQ3aFVuV2NkRjZaanMzbWg0a2l3SEpkOEQ=	503
柑桔主要病虫害持续控制基础研究学科创新（111）引智基地系列学术交流报告	含弘讲坛	Alexander S. Raikhel，美国科学院院士、加州大学河滨分校杰出教授	2018-11-01	/seeyon/xndxNewsData.do?method=userView&id=QTdLMmZGNnNWMGlsci9yZUlKeUxQS0ZJRzBwbEpDT3U=	1246
稀土荧光纳米材料及其在服装中的应用探讨	含弘讲坛	关鸣	2018-11-09	/seeyon/xndxNewsData.do?method=userView&id=eXRkWXRTbXIwdEpublFmb0lGcUYwOC9qMFM3cHYvY0U=	254
北洋时期中央政府的国会——兼谈台湾地区的民国史研究	光大讲坛	赵埜均   西南大学历史文化学院讲师	2018-11-07	/seeyon/xndxNewsData.do?method=userView&id=SXhHOXNrc2tvUzJSYnp4NmZLQmh3dmdEVVNON09OQTM=	359
破茧成蝶——从蚕业科学振兴到产业技术体系重构	雨僧讲坛	代方银教授	2018-11-05	/seeyon/xndxNewsData.do?method=userView&id=cVAzd3RCMUx5OFYySUUyNzFFTWorVnhRcTlObFZCYy8=	552
人工智能的第三次浪潮——深度学习与类脑器件	雨僧讲坛	王丽丹教授	2018-11-12	/seeyon/xndxNewsData.do?method=userView&id=UDVKM3ZNeUxGTUREQVpHcDJ0WkVRWWFDc3lHZ0dST1Q=	609
汉语言文献所学行堂名家讲座	光大讲坛	李家浩 北京大学教授	2018-11-01	/seeyon/xndxNewsData.do?method=userView&id=NnFBUmt2eWNOa0NEUERhV3laNjJnL0l3ZkJDOVZ0MEk=	828
西南大学第十届哲学月系列活动	光大讲坛	黄裕生（清华大学人文学院哲学系教授，博士生导师）	2018-11-12	/seeyon/xndxNewsData.do?method=userView&id=ZytVRFQ2Q1phM3phak1YZVk5QVFoNFR2bWw4NDR4aHI=	773
国家自然基金申报辅导系列培训经验交流会工程与材料领域第二场	含弘讲坛	刘天西教授陈义旺教授李振教授	2018-11-16	/seeyon/xndxNewsData.do?method=userView&id=NkFTTU9rSmlrajNSNFJyTkJOY3o0QSt2b2EvbXA5Sno=	1382
TMV基因组茎环结构调控病毒积累和侵染	含弘讲坛	Wong Sek Man 教授	2018-11-09	/seeyon/xndxNewsData.do?method=userView&id=blR0TzBGYzJGc1JpRXcxandWa29IZDUwWGhZaDM5Z3o=	256
中国城镇化的转型和升级	光大讲坛	复旦大学 任远 教授	2018-10-30	/seeyon/xndxNewsData.do?method=userView&id=bnBobXVtOEhQbXRhbEFzL1ZtaEovSGNURVdZRG14ZEs=	725
