工作ID,工作名,公司名,公司Url,公司Logo,公司类型,城市,学历要求,薪资,福利,招聘人数,工作亮点,职位描述,技能要求
CC464881788J00190282511,大客户代表 名校同事+6.5K起+房补快晋升J10292,居理新房,http://special.zhaopin.com/2018/bf/bjgy020942,https://zhaopin-rd5-pub.oss-cn-beijing.aliyuncs.com/imgs/company/e82c46a69307d9ff50e0a783525093ab.png,民营,郑州-金水区,本科,8K-15K,"['高学历同事', '6500起薪', '400房补', '电商平台', '双线晋升']",,[''],,['']

CC464881788J00109541211,客户代表6.5K起薪+房补+名校同事(J10278),居理新房,http://special.zhaopin.com/2018/bf/bjgy020942,https://zhaopin-rd5-pub.oss-cn-beijing.aliyuncs.com/imgs/company/e82c46a69307d9ff50e0a783525093ab.png,民营,天津,本科,6.5K-13K,"['高学历同事', '6500起薪', '600房补', '电商平台', '双线晋升']",,[''],,['']

CC652495021J00100845712,数据产品经理,随行付(北京)金融信息服务有限公司,https://company.zhaopin.com/CZ652495020.htm,http://company.zhaopin.com/CompanyLogo/20180320/7C2DD51CC7BC4A05886C1048BA4DA6B7.jpg,民营,北京,本科,15K-30K,"['五险一金', '绩效奖金', '年终分红', '弹性工作', '周末双休']",,[''],,['']

CC464881788J00109718311,房产咨询顾问6.5K起薪+房补+名校同事(J10278),居理新房,http://special.zhaopin.com/2018/bf/bjgy020942,https://zhaopin-rd5-pub.oss-cn-beijing.aliyuncs.com/imgs/company/e82c46a69307d9ff50e0a783525093ab.png,民营,天津,本科,6.5K-13K,"['高学历同事', '6500起薪', '600房补', '电商平台', '双线晋升']",,[''],,['']

CC609532620J00282213307,RD3-测试工程师（服务器测试负责人）,深圳银澎云计算有限公司,https://company.zhaopin.com/CZ609532620.htm,https://zhaopin-rd5-pub.oss-cn-beijing.aliyuncs.com/imgs/company/8b017ce4ce35f522d2c80e16bf0e9699.png,股份制企业,深圳,本科,10K-20K,"['五险一金', '带薪年假', '弹性工作', '定期体检', '加班补助']",,[''],,['']

CC233924517J00216583004,产品经理,广州市万联网络科技有限公司,https://company.zhaopin.com/CZ233924510.htm,http://img09.zhaopin.com/2012/other/mobile/mi/companyLogo/03/default.png,民营,广州,本科,10K-15K,"['全勤奖', '带薪年假', '员工旅游', '节日福利', '五险一金']",,[''],,['']

CC530461822J90250321000,电商客服/淘宝/京东客服/应届毕业生,星农联合(北京)农业发展有限公司,http://special.zhaopin.com/pagepublish/53046182/index.html,http://company.zhaopin.com/CompanyLogo/20170228/3B1A09156D2A636A4B21338607DA9459.jpg,民营,北京-丰台区,大专,5K-8K,"['绩效奖金', '年终分红', '全勤奖', '交通补助', '通讯补助']",,[''],,['']

CC449169280J00420913801,网络销售&电话销售&销售代表,武汉房大白信息科技有限公司,https://company.zhaopin.com/CZ449169280.htm,http://company.zhaopin.com/CompanyLogo/20170621/A82D0FE82F1B40B3BF2BC6643D42A309.jpg,民营,武汉,学历不限,6K-8K,"['全勤奖', '员工旅游', '节日福利', '每年多次调薪', '弹性工作']",,[''],,['']

CC464881788J00109937211,驻场区域经理/案场项目执行+非销售(J10269),居理新房,http://special.zhaopin.com/2018/bf/bjgy020942,https://zhaopin-rd5-pub.oss-cn-beijing.aliyuncs.com/imgs/company/e82c46a69307d9ff50e0a783525093ab.png,民营,天津,本科,6K-12K,"['五险一金', '绩效奖金', '带薪年假', '定期体检', '员工旅游']",,[''],,['']

CZ898071070J00052322114,销售经理,濮阳市金领域商贸有限公司,https://company.zhaopin.com/CZ898071070.htm,http://img09.zhaopin.com/2012/other/mobile/mi/companyLogo/03/default.png,民营,濮阳,学历不限,4K-6K,"['绩效奖金', '节日福利', '创业公司', '员工旅游', '弹性工作']",,[''],,['']

CC464881788J00109410111,管理培训生6.5K起薪+房补+名校同事(J10278),居理新房,http://special.zhaopin.com/2018/bf/bjgy020942,https://zhaopin-rd5-pub.oss-cn-beijing.aliyuncs.com/imgs/company/e82c46a69307d9ff50e0a783525093ab.png,民营,天津,本科,6.5K-13K,"['高学历同事', '6500起薪', '600房补', '电商平台', '双线晋升']",,[''],,['']

CC464881788J90250055000,大客户经理 名校同事+9K底薪+房补快晋升 J10288,居理新房,http://special.zhaopin.com/2018/bf/bjgy020942,https://zhaopin-rd5-pub.oss-cn-beijing.aliyuncs.com/imgs/company/e82c46a69307d9ff50e0a783525093ab.png,民营,广州,本科,10K-15K,"['高学历同事', '9k基本工资', '500房补', '电商平台', '双线晋升']",,[''],,['']

CC464881788J00117823411,新房置业顾问 名校同事9K起薪+房补+晋升快J10291,居理新房,http://special.zhaopin.com/2018/bf/bjgy020942,https://zhaopin-rd5-pub.oss-cn-beijing.aliyuncs.com/imgs/company/e82c46a69307d9ff50e0a783525093ab.png,民营,上海,本科,10K-15K,"['高学历同事', '9k基本工资', '1000房补', '电商平台', '双线晋升']",,[''],,['']

CC492790180J90250781000,数据分析师  做五休二170808,上海海同优才教育培训有限责任公司,https://company.zhaopin.com/CZ492790180.htm,http://img09.zhaopin.com/2012/other/mobile/mi/companyLogo/03/default.png,民营,上海,学历不限,6K-8K,"['五险一金', '年底双薪', '绩效奖金', '交通补助', '餐补']",,[''],,['']

CC834932680J00293659908,商务经理,上海舜马数据科技有限公司,https://company.zhaopin.com/CZ834932680.htm,http://img09.zhaopin.com/2012/other/mobile/mi/companyLogo/03/default.png,民营,上海,大专,10K-15K,"['节日福利', '五险一金', '弹性工作']",,[''],,['']

CC221836413J90252465000,开发工程师,河北御芝林生物科技有限公司,http://special.zhaopin.com/pagepublish/22183641/index.html,http://campusimage.zhaopin.com/pic/cimg/Company/A//125812551721_100x100.jpg,民营,石家庄-裕华区,大专,6K-8K,"['绩效奖金', '全勤奖', '包住', '节日福利', '五险一金']",,[''],,['']

CC464881788J00117745211,大客户代表 名校同事+6.5K起+房补快晋升 J10289,居理新房,http://special.zhaopin.com/2018/bf/bjgy020942,https://zhaopin-rd5-pub.oss-cn-beijing.aliyuncs.com/imgs/company/e82c46a69307d9ff50e0a783525093ab.png,民营,苏州-吴中区,本科,8K-15K,"['高学历同事', '6500起薪', '600房补', '电商平台', '双线晋升']",,[''],,['']

CZ898071070J00060413514,销售精英,濮阳市金领域商贸有限公司,https://company.zhaopin.com/CZ898071070.htm,http://img09.zhaopin.com/2012/other/mobile/mi/companyLogo/03/default.png,民营,濮阳,学历不限,3K-6K,"['交通补助', '全勤奖', '绩效奖金', '节日福利', '无试用期']",,[''],,['']

CC464881788J00109564411,投资/理财服务6.5K起薪+房补+名校同事(J10278),居理新房,http://special.zhaopin.com/2018/bf/bjgy020942,https://zhaopin-rd5-pub.oss-cn-beijing.aliyuncs.com/imgs/company/e82c46a69307d9ff50e0a783525093ab.png,民营,天津,本科,6.5K-13K,"['高学历同事', '6500起薪', '600房补', '电商平台', '双线晋升']",,[''],,['']

CC834932680J00295302208,渠道经理,上海舜马数据科技有限公司,https://company.zhaopin.com/CZ834932680.htm,http://img09.zhaopin.com/2012/other/mobile/mi/companyLogo/03/default.png,民营,上海,大专,8K-10K,"['节日福利', '五险一金', '弹性工作']",,[''],,['']

CC834217810J00187311711,系统架构工程师,北京岗域科技有限公司,https://company.zhaopin.com/CZ834217810.htm,https://zhaopin-rd5-pub.oss-cn-beijing.aliyuncs.com/imgs/company/a7547263027327426b64bcf07a6bcacb.jpg,民营,成都-武侯区,本科,20K-30K,"['五险一金', '绩效奖金', '股票期权', '餐补']",,[''],,['']

CZ638945620J00078541613,金融类数据分析师,北京联科数信科技有限公司,https://company.zhaopin.com/CZ638945620.htm,https://fileihr.zhaopin.com/063/894/063894562/logo/cc8cda73-219b-456a-9682-b3d6ea06bd27.png,上市公司,北京,大专,8K-10K,"['无试用期', '免息房贷', '年终分红', '绩效奖金', '年底双薪']",,[''],,['']

CC829238020J00327318703,软件开发助理/周末双休5k起,深圳市领湛网络科技有限公司,https://company.zhaopin.com/CZ829238020.htm,http://img09.zhaopin.com/2012/other/mobile/mi/companyLogo/03/default.png,民营,深圳-宝安区,大专,4K-6K,"['五险一金', '全勤奖', '绩效奖金', '年终分红', '员工旅游']",,[''],,['']

CC689935929J00155613512,JAVA+AI软件工程师实习生,北京百知教育科技有限公司,https://company.zhaopin.com/CZ689935920.htm,http://company.zhaopin.com/CompanyLogo/20161026/8EE1DD498A7C4CB89EA5B1009E1FAF42.gif,股份制企业,长沙,大专,8K-16K,"['14薪', '住房补贴', '每年多次调薪', '周末双休', '五险一金']",,[''],,['']

CC689935929J00155613412,JAVA+AI软件工程师实习生,北京百知教育科技有限公司,https://company.zhaopin.com/CZ689935920.htm,http://company.zhaopin.com/CompanyLogo/20161026/8EE1DD498A7C4CB89EA5B1009E1FAF42.gif,股份制企业,南昌,大专,8K-16K,"['14薪', '住房补贴', '每年多次调薪', '周末双休', '五险一金']",,[''],,['']

CC689935929J00155613312,JAVA+AI软件工程师实习生,北京百知教育科技有限公司,https://company.zhaopin.com/CZ689935920.htm,http://company.zhaopin.com/CompanyLogo/20161026/8EE1DD498A7C4CB89EA5B1009E1FAF42.gif,股份制企业,郑州,大专,8K-16K,"['14薪', '住房补贴', '每年多次调薪', '周末双休', '五险一金']",,[''],,['']

CC689935929J00155612412,JAVA+AI软件工程师实习生,北京百知教育科技有限公司,https://company.zhaopin.com/CZ689935920.htm,http://company.zhaopin.com/CompanyLogo/20161026/8EE1DD498A7C4CB89EA5B1009E1FAF42.gif,股份制企业,长春,大专,8K-16K,"['14薪', '住房补贴', '每年多次调薪', '周末双休', '五险一金']",,[''],,['']

CC689935929J00155611812,JAVA+AI软件工程师实习生,北京百知教育科技有限公司,https://company.zhaopin.com/CZ689935920.htm,http://company.zhaopin.com/CompanyLogo/20161026/8EE1DD498A7C4CB89EA5B1009E1FAF42.gif,股份制企业,天津,大专,8K-16K,"['14薪', '住房补贴', '每年多次调薪', '周末双休', '五险一金']",,[''],,['']

CC689935929J00155612112,JAVA+AI软件工程师实习生,北京百知教育科技有限公司,https://company.zhaopin.com/CZ689935920.htm,http://company.zhaopin.com/CompanyLogo/20161026/8EE1DD498A7C4CB89EA5B1009E1FAF42.gif,股份制企业,西安,大专,8K-16K,"['14薪', '住房补贴', '每年多次调薪', '周末双休', '五险一金']",,[''],,['']

CC689935929J00155612212,JAVA+AI软件工程师实习生,北京百知教育科技有限公司,https://company.zhaopin.com/CZ689935920.htm,http://company.zhaopin.com/CompanyLogo/20161026/8EE1DD498A7C4CB89EA5B1009E1FAF42.gif,股份制企业,成都,大专,8K-16K,"['14薪', '住房补贴', '每年多次调薪', '周末双休', '五险一金']",,[''],,['']

CC689935929J00155612312,JAVA+AI软件工程师实习生,北京百知教育科技有限公司,https://company.zhaopin.com/CZ689935920.htm,http://company.zhaopin.com/CompanyLogo/20161026/8EE1DD498A7C4CB89EA5B1009E1FAF42.gif,股份制企业,沈阳,大专,8K-16K,"['14薪', '住房补贴', '每年多次调薪', '周末双休', '五险一金']",,[''],,['']

CC689935929J00155613712,JAVA+AI软件工程师实习生,北京百知教育科技有限公司,https://company.zhaopin.com/CZ689935920.htm,http://company.zhaopin.com/CompanyLogo/20161026/8EE1DD498A7C4CB89EA5B1009E1FAF42.gif,股份制企业,兰州,大专,8K-16K,"['14薪', '住房补贴', '每年多次调薪', '周末双休', '五险一金']",,[''],,['']

CC689935929J00155614012,JAVA+AI软件工程师实习生,北京百知教育科技有限公司,https://company.zhaopin.com/CZ689935920.htm,http://company.zhaopin.com/CompanyLogo/20161026/8EE1DD498A7C4CB89EA5B1009E1FAF42.gif,股份制企业,深圳,大专,8K-16K,"['14薪', '住房补贴', '每年多次调薪', '周末双休', '五险一金']",,[''],,['']

CC689935929J00155613212,JAVA+AI软件工程师实习生,北京百知教育科技有限公司,https://company.zhaopin.com/CZ689935920.htm,http://company.zhaopin.com/CompanyLogo/20161026/8EE1DD498A7C4CB89EA5B1009E1FAF42.gif,股份制企业,哈尔滨,大专,8K-16K,"['14薪', '住房补贴', '每年多次调薪', '周末双休', '五险一金']",,[''],,['']

CC689935929J00155613812,JAVA+AI软件工程师实习生,北京百知教育科技有限公司,https://company.zhaopin.com/CZ689935920.htm,http://company.zhaopin.com/CompanyLogo/20161026/8EE1DD498A7C4CB89EA5B1009E1FAF42.gif,股份制企业,上海,大专,8K-16K,"['14薪', '住房补贴', '每年多次调薪', '周末双休', '五险一金']",,[''],,['']

CC689935929J00155612612,JAVA+AI软件工程师实习生,北京百知教育科技有限公司,https://company.zhaopin.com/CZ689935920.htm,http://company.zhaopin.com/CompanyLogo/20161026/8EE1DD498A7C4CB89EA5B1009E1FAF42.gif,股份制企业,济南,大专,8K-16K,"['14薪', '住房补贴', '每年多次调薪', '周末双休', '五险一金']",,[''],,['']

CC689935929J00155613112,JAVA+AI软件工程师实习生,北京百知教育科技有限公司,https://company.zhaopin.com/CZ689935920.htm,http://company.zhaopin.com/CompanyLogo/20161026/8EE1DD498A7C4CB89EA5B1009E1FAF42.gif,股份制企业,呼和浩特,大专,8K-16K,"['14薪', '住房补贴', '每年多次调薪', '周末双休', '五险一金']",,[''],,['']

CC689935929J00155613012,JAVA+AI软件工程师实习生,北京百知教育科技有限公司,https://company.zhaopin.com/CZ689935920.htm,http://company.zhaopin.com/CompanyLogo/20161026/8EE1DD498A7C4CB89EA5B1009E1FAF42.gif,股份制企业,太原,大专,8K-16K,"['14薪', '住房补贴', '每年多次调薪', '周末双休', '五险一金']",,[''],,['']

CC689935929J00155611912,JAVA+AI软件工程师实习生,北京百知教育科技有限公司,https://company.zhaopin.com/CZ689935920.htm,http://company.zhaopin.com/CompanyLogo/20161026/8EE1DD498A7C4CB89EA5B1009E1FAF42.gif,股份制企业,重庆,大专,8K-16K,"['14薪', '住房补贴', '每年多次调薪', '周末双休', '五险一金']",,[''],,['']

CC689935929J00155612012,JAVA+AI软件工程师实习生,北京百知教育科技有限公司,https://company.zhaopin.com/CZ689935920.htm,http://company.zhaopin.com/CompanyLogo/20161026/8EE1DD498A7C4CB89EA5B1009E1FAF42.gif,股份制企业,武汉,大专,8K-16K,"['14薪', '住房补贴', '每年多次调薪', '周末双休', '五险一金']",,[''],,['']

CC689935929J00155612712,JAVA+AI软件工程师实习生,北京百知教育科技有限公司,https://company.zhaopin.com/CZ689935920.htm,http://company.zhaopin.com/CompanyLogo/20161026/8EE1DD498A7C4CB89EA5B1009E1FAF42.gif,股份制企业,青岛,大专,8K-16K,"['14薪', '住房补贴', '每年多次调薪', '周末双休', '五险一金']",,[''],,['']

CC689935929J00155612512,JAVA+AI软件工程师实习生,北京百知教育科技有限公司,https://company.zhaopin.com/CZ689935920.htm,http://company.zhaopin.com/CompanyLogo/20161026/8EE1DD498A7C4CB89EA5B1009E1FAF42.gif,股份制企业,南京,大专,8K-16K,"['14薪', '住房补贴', '每年多次调薪', '周末双休', '五险一金']",,[''],,['']

CC464881788J90250052000,顾问式销售 名校同事+9K底薪+房补快晋升 J10288,居理新房,http://special.zhaopin.com/2018/bf/bjgy020942,https://zhaopin-rd5-pub.oss-cn-beijing.aliyuncs.com/imgs/company/e82c46a69307d9ff50e0a783525093ab.png,民营,广州,本科,10K-15K,"['高学历同事', '9k基本工资', '500房补', '电商平台', '双线晋升']",30,['高学历同事9k基本工资500房补电商平台双线晋升全90后团队客源稳定绩效奖金'],"居理新房(Julive)——全国最大、口碑最好的新房电商平台
作为国内首家数据驱动的新房电商平台，我们的核心业务是向买房人提供全流程免费的高品质新房咨询服务。
自2014年成立以来，先后受到了源码资本、K2险峰长青等投资机构的青睐。目前也是业内首家完成B+轮融资的新房电商平台。五年来，公司已经形成了数据和人才的双重竞争壁垒，并积累了领先行业两年的新房大数据营销系统。目前已经领跑房产行业细分赛道——新房电商领域。
公司现在已有北京、天津，上海，苏杭，广州，重庆，成都、深圳、郑州、南京、佛山等12个分公司。
在新房领域的这片蓝海里，居理期待和你一起见证优秀，成就彼此。
我们提供的岗位是——房产咨询师！
月入过万就满足了？不不不，这只是开始！
【我们能给您提供的】
1、薪酬体系：基本工资9000+满意度奖金+500房补。（基本工资包括无责任底薪7000+绩效2000，试用期按照基本工资80%发放）
其中从18年4月开始实施的绩效与业绩无关，只要你有过硬的执行力，就可以全额拿到。
2、重量级大奖：公司月度会投入数万元奖励优秀的咨询师，头炮奖、团队奖等应有尽有。另外年度还设置千元现金奖励，年度销冠更有苹果三件套、奔驰宝马等大奖等你来拿。
3、多类补贴：每人每月可获得全勤奖+电脑补贴+话费报销+打车报销等。
4、福利保障：试用期开始交五险一金+内部员工购房福利+年度体检+年度带薪出游+带薪年假+节假日福利+生日福利+?每月团建经费。
5、全职业生命周期的培训培养体系：从新人到管理者的每个阶段，均有完善的培训课程，且每个新人均配备资深导师进行入职引导及在职指导。
①专业培训：入职初期，统一安排约两周的集中带薪培训，从地产行业的专业知识到营销咨询的业务技巧全方位覆盖。
②引导人制度：资深的咨询师作为入职引导人一对一辅导，直到新员工可以独立且成功的为用户提供完整的咨询服务。
③入组培训机制：对于新员工安排入组孵化，即由主管全面培育和孵化，帮助新人达到转正标准实现咨询师转正。
④线上自主学习平台——猫头鹰学院，线上培训课程，让学习无处不在。
6、两条个性化晋升通道：专业通道Or?管理通道
①专业通道：C1?到C7；
②管理通道：咨询师→咨询主管→咨询经理→城市经理→大区经理 。
从新人到管理者平均晋升周期为9-12个月，每月均会组织一次管理者公开竞聘。
公司有刚转正就做到主管的超强实力新人，有95年的城市经理，你希望自己成为哪一类？
7、丰富多彩的员工活动：公司专门设立员工满意部，为员工提供茶歇、零食、甜点等福利，同时还有员工自发组织的读书、撸猫、篮球、健身等各种兴趣小组，让你上班不枯燥，下班不单调！
8、工作环境：办公室均入驻高档写字楼，办公环境宽敞明亮，舒适整洁；公司互联网扁平化管理，氛围轻松融洽。
9、公司团队：咨询师团队是一支十分具有活力的90后团队；全本科及以上学历的优秀同事，80%的咨询师毕业于一本院校，你必定可以从周围的人身上获益匪浅！
【我们需要这样的你】
1、来自一本及以上院校，统招本科及以上学历【我们的小伙伴34%以上来自海外和国内优秀高校，我们非常期待这样你加入我们，一同成长】；
2、认为自己有不错的亲和力、沟通能力和逻辑思维能力；
3、有良好的抗打击能力，愿意和一群加班狂一起工作(我们不时会出外勤，跑遍全城~)；
4、渴望高收入、渴望在大城市有自己的立足之地；
5、渴望和一群优秀的同事一起工作，让自己也变得同样优秀（真正公平、公开和谐的工作氛围）；
6、一颗不安分的心、一颗能披荆斩棘的心、一颗热爱沟通的心；
【你要为公司做什么】
1、专注提升自己的业务能力，根据从公司分配的客户的实际需求为他们提供专业化的咨询、陪同客户看房，提供专业购房建议，服务用户购房全流程；
2、维护“居理咨询师”的品牌形象，传递公司良好形象和价值（这一点我们极其重视，客户第一！），追求用户的高满意度；
3、进行市场分析及楼盘调研，发表专业的楼盘测评、维护楼盘数据（不熟悉操作也没关系，我们的入职培训以及引导人会耐心的帮你学习，一同成长）；
4、完成每月既定的任务目标，我们看中具体的结果，也注重实现结果的过程——精致专业的服务（追求极致的客户满意度）


【公司地点1】：广州市海珠区新滘中路88号 唯品同创汇（大塘地铁站）
【公司地点2】：广州市海珠区广州市海珠区宝岗大道183号
良禽择木而栖，我在居理新房等你！",['']
